artist,disc_number,duration_ms,explicit,href,id,name,track_number,type,uri,is_local,external_urls.spotify,album,release_date,recco_id,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,popularity
Fleetwood Mac,1,263866,FALSE,https://api.spotify.com/v1/tracks/5nTnApD6zNvuHJe0fXU5Jg,5nTnApD6zNvuHJe0fXU5Jg,Gypsy - 2018 Remaster,12,track,spotify:track:5nTnApD6zNvuHJe0fXU5Jg,FALSE,https://open.spotify.com/track/5nTnApD6zNvuHJe0fXU5Jg,50 Years - Don't Stop,2018-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fleetwood Mac,1,224733,FALSE,https://api.spotify.com/v1/tracks/1lnJ3iFyoxzL5jKlYgOMY1,1lnJ3iFyoxzL5jKlYgOMY1,Hold Me - 2018 Remaster,13,track,spotify:track:1lnJ3iFyoxzL5jKlYgOMY1,FALSE,https://open.spotify.com/track/1lnJ3iFyoxzL5jKlYgOMY1,50 Years - Don't Stop,2018-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fleetwood Mac,1,222373,FALSE,https://api.spotify.com/v1/tracks/3qoOu5YrvXbqyzOtmdneF8,3qoOu5YrvXbqyzOtmdneF8,Big Love - 2018 Remaster,14,track,spotify:track:3qoOu5YrvXbqyzOtmdneF8,FALSE,https://open.spotify.com/track/3qoOu5YrvXbqyzOtmdneF8,50 Years - Don't Stop,2018-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fleetwood Mac,1,219013,FALSE,https://api.spotify.com/v1/tracks/7KNaPF03g5WMAy8PsaW57k,7KNaPF03g5WMAy8PsaW57k,Seven Wonders - 2018 Remaster,15,track,spotify:track:7KNaPF03g5WMAy8PsaW57k,FALSE,https://open.spotify.com/track/7KNaPF03g5WMAy8PsaW57k,50 Years - Don't Stop,2018-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fleetwood Mac,1,212506,FALSE,https://api.spotify.com/v1/tracks/2dyCo0B5PvcbTcSpgZv51m,2dyCo0B5PvcbTcSpgZv51m,Oh Well (Pt. 1) - Mono; 2018 Remaster,16,track,spotify:track:2dyCo0B5PvcbTcSpgZv51m,FALSE,https://open.spotify.com/track/2dyCo0B5PvcbTcSpgZv51m,50 Years - Don't Stop,2018-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fleetwood Mac,1,279293,FALSE,https://api.spotify.com/v1/tracks/5dPwxUZTCFCI1okot98SEt,5dPwxUZTCFCI1okot98SEt,The Green Manalishi (With the Two Prong Crown) - 2018 Remaster,17,track,spotify:track:5dPwxUZTCFCI1okot98SEt,FALSE,https://open.spotify.com/track/5dPwxUZTCFCI1okot98SEt,50 Years - Don't Stop,2018-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fleetwood Mac,1,213173,FALSE,https://api.spotify.com/v1/tracks/0zXBl25ksnfGNkS6tgsMb2,0zXBl25ksnfGNkS6tgsMb2,Rattlesnake Shake - 2018 Remaster,18,track,spotify:track:0zXBl25ksnfGNkS6tgsMb2,FALSE,https://open.spotify.com/track/0zXBl25ksnfGNkS6tgsMb2,50 Years - Don't Stop,2018-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fleetwood Mac,1,289306,FALSE,https://api.spotify.com/v1/tracks/07Hx52VDE1d0ioKIrch9MF,07Hx52VDE1d0ioKIrch9MF,Hypnotized - 2018 Remaster,19,track,spotify:track:07Hx52VDE1d0ioKIrch9MF,FALSE,https://open.spotify.com/track/07Hx52VDE1d0ioKIrch9MF,50 Years - Don't Stop,2018-11-16,46c2e4ef-67a7-4bda-9f0c-344d92cbac25,0.21,0.413,0.679,0.00325,5,0.0805,-12.559,0,0.0478,161.679,0.968,28
Fleetwood Mac,1,252680,FALSE,https://api.spotify.com/v1/tracks/2LUXZhj73mUFIFUOU56w9r,2LUXZhj73mUFIFUOU56w9r,Tell Me All The Things You Do - 2018 Remaster,20,track,spotify:track:2LUXZhj73mUFIFUOU56w9r,FALSE,https://open.spotify.com/track/2LUXZhj73mUFIFUOU56w9r,50 Years - Don't Stop,2018-11-16,afac1b37-095c-49e5-b054-8f95d091e284,0.0206,0.547,0.691,0.393,4,0.0862,-11.127,0,0.0333,148.802,0.912,20
Fleetwood Mac,1,227413,FALSE,https://api.spotify.com/v1/tracks/6xxhpzVjWcuZHC6XbfyoBC,6xxhpzVjWcuZHC6XbfyoBC,What's the World Coming To,1,track,spotify:track:6xxhpzVjWcuZHC6XbfyoBC,FALSE,https://open.spotify.com/track/6xxhpzVjWcuZHC6XbfyoBC,Say You Will,2003-04-15,0d8f7c60-d07b-48e1-8ec5-784b79159852,0.0366,0.537,0.742,6.14e-5,5,0.461,-3.908,1,0.0305,122.333,0.538,26
Fleetwood Mac,1,251560,FALSE,https://api.spotify.com/v1/tracks/0saFueQh8AfgulSb7NkHr7,0saFueQh8AfgulSb7NkHr7,Murrow Turning over in His Grave,2,track,spotify:track:0saFueQh8AfgulSb7NkHr7,FALSE,https://open.spotify.com/track/0saFueQh8AfgulSb7NkHr7,Say You Will,2003-04-15,42afe6ca-08ec-4ba2-8896-0e9970414fb8,0.122,0.243,0.957,2.59e-4,0,0.154,-2.378,1,0.141,204.144,0.245,26
Fleetwood Mac,1,290560,FALSE,https://api.spotify.com/v1/tracks/3BoH0VPwnxdnCfoMJxLJud,3BoH0VPwnxdnCfoMJxLJud,Illume (9-11),3,track,spotify:track:3BoH0VPwnxdnCfoMJxLJud,FALSE,https://open.spotify.com/track/3BoH0VPwnxdnCfoMJxLJud,Say You Will,2003-04-15,6e19d387-2881-4089-b251-e49fb5436a24,0.0364,0.559,0.938,0,2,0.248,-5.116,1,0.0929,90.024,0.563,26
Fleetwood Mac,1,240986,FALSE,https://api.spotify.com/v1/tracks/4ffoKyYY6ElVpxUpE48jOc,4ffoKyYY6ElVpxUpE48jOc,Thrown Down,4,track,spotify:track:4ffoKyYY6ElVpxUpE48jOc,FALSE,https://open.spotify.com/track/4ffoKyYY6ElVpxUpE48jOc,Say You Will,2003-04-15,88460d75-cef0-4174-ac8d-301e71c5f316,0.527,0.626,0.791,4.04e-5,5,0.0952,-5.735,0,0.0262,129.976,0.864,55
Fleetwood Mac,1,257146,FALSE,https://api.spotify.com/v1/tracks/1zgYm6oTVVyUMVK7XtCIre,1zgYm6oTVVyUMVK7XtCIre,Miranda,5,track,spotify:track:1zgYm6oTVVyUMVK7XtCIre,FALSE,https://open.spotify.com/track/1zgYm6oTVVyUMVK7XtCIre,Say You Will,2003-04-15,37d5ff0c-43cd-4f03-9eff-7d852432b7ab,0.186,0.577,0.868,0.0021,11,0.0806,-3.613,1,0.0507,118.101,0.809,27
Fleetwood Mac,1,237453,FALSE,https://api.spotify.com/v1/tracks/6vKHIS2nrtCTOpNXl0CWbc,6vKHIS2nrtCTOpNXl0CWbc,Red Rover,6,track,spotify:track:6vKHIS2nrtCTOpNXl0CWbc,FALSE,https://open.spotify.com/track/6vKHIS2nrtCTOpNXl0CWbc,Say You Will,2003-04-15,1c9bd8a1-516b-4de4-bb37-d3f2dbf38f92,0.584,0.631,0.88,4.34e-4,10,0.116,-5.554,1,0.0343,147.31,0.71,23
Fleetwood Mac,1,227826,FALSE,https://api.spotify.com/v1/tracks/3YrjFJwsOPWShEkIvxbqwW,3YrjFJwsOPWShEkIvxbqwW,Say You Will,7,track,spotify:track:3YrjFJwsOPWShEkIvxbqwW,FALSE,https://open.spotify.com/track/3YrjFJwsOPWShEkIvxbqwW,Say You Will,2003-04-15,c9fe748b-1ee6-4b56-bd3f-5a2247528893,0.134,0.555,0.865,0,5,0.208,-6.156,1,0.069,121.834,0.837,49
Fleetwood Mac,1,250760,FALSE,https://api.spotify.com/v1/tracks/47QCcoUKxDP1vuli0LwT8G,47QCcoUKxDP1vuli0LwT8G,Peacekeeper,8,track,spotify:track:47QCcoUKxDP1vuli0LwT8G,FALSE,https://open.spotify.com/track/47QCcoUKxDP1vuli0LwT8G,Say You Will,2003-04-15,785e98bd-f7aa-4722-87aa-ce286349001e,0.136,0.604,0.759,1.38e-5,7,0.101,-4.896,0,0.0317,127.208,0.671,49
Fleetwood Mac,1,359426,FALSE,https://api.spotify.com/v1/tracks/7qNiT3VyynIMGbMinnJoMi,7qNiT3VyynIMGbMinnJoMi,Come,9,track,spotify:track:7qNiT3VyynIMGbMinnJoMi,FALSE,https://open.spotify.com/track/7qNiT3VyynIMGbMinnJoMi,Say You Will,2003-04-15,9ff0a25e-9869-4504-a5d6-3915d2ff99cd,0.314,0.204,0.681,1.75e-5,2,0.108,-4.607,1,0.0739,184.546,0.499,24
Fleetwood Mac,1,272373,FALSE,https://api.spotify.com/v1/tracks/1oMHfIvmel8qvyshUWXaMT,1oMHfIvmel8qvyshUWXaMT,Smile at You,10,track,spotify:track:1oMHfIvmel8qvyshUWXaMT,FALSE,https://open.spotify.com/track/1oMHfIvmel8qvyshUWXaMT,Say You Will,2003-04-15,bb330049-88a5-4c06-a633-6c1d189a2daf,0.0948,0.596,0.584,0,9,0.257,-7.121,0,0.0264,96.283,0.349,26
Fleetwood Mac,1,273226,FALSE,https://api.spotify.com/v1/tracks/5Z85rdyYE3GXhOAhneCYaq,5Z85rdyYE3GXhOAhneCYaq,Running Through the Garden,11,track,spotify:track:5Z85rdyYE3GXhOAhneCYaq,FALSE,https://open.spotify.com/track/5Z85rdyYE3GXhOAhneCYaq,Say You Will,2003-04-15,07c66aca-3aaa-49e9-8964-76d75af379e3,0.039,0.425,0.908,0,4,0.145,-3.055,0,0.0875,150.064,0.236,28
Fleetwood Mac,1,239106,FALSE,https://api.spotify.com/v1/tracks/77HKzrolw2Ip6YkbztXvBD,77HKzrolw2Ip6YkbztXvBD,Silver Girl,12,track,spotify:track:77HKzrolw2Ip6YkbztXvBD,FALSE,https://open.spotify.com/track/77HKzrolw2Ip6YkbztXvBD,Say You Will,2003-04-15,1da9d7bb-0a5f-46b3-b7d8-fd7e5ea94f35,0.364,0.705,0.547,0,5,0.0827,-8.282,0,0.0232,103.938,0.624,31
Fleetwood Mac,1,213520,FALSE,https://api.spotify.com/v1/tracks/06c08ve2aODGVHZwjWTxsR,06c08ve2aODGVHZwjWTxsR,Steal Your Heart Away,13,track,spotify:track:06c08ve2aODGVHZwjWTxsR,FALSE,https://open.spotify.com/track/06c08ve2aODGVHZwjWTxsR,Say You Will,2003-04-15,932a81c5-fea9-4b27-afdf-99ebaa96a65a,0.302,0.636,0.852,1.09e-4,4,0.179,-5.539,1,0.0266,113.894,0.874,29
Fleetwood Mac,1,245626,FALSE,https://api.spotify.com/v1/tracks/2hl6XZ8nztFfVDv2qHPnwt,2hl6XZ8nztFfVDv2qHPnwt,Bleed to Love Her,14,track,spotify:track:2hl6XZ8nztFfVDv2qHPnwt,FALSE,https://open.spotify.com/track/2hl6XZ8nztFfVDv2qHPnwt,Say You Will,2003-04-15,c225bc9c-131b-4ea6-aa0c-849971e786b7,0.489,0.4,0.914,0.012,8,0.0588,-3.669,1,0.0377,85.444,0.843,47
Fleetwood Mac,1,268960,FALSE,https://api.spotify.com/v1/tracks/5bfwBtRcnbsmnYxdR3VZ0B,5bfwBtRcnbsmnYxdR3VZ0B,Everybody Finds Out,15,track,spotify:track:5bfwBtRcnbsmnYxdR3VZ0B,FALSE,https://open.spotify.com/track/5bfwBtRcnbsmnYxdR3VZ0B,Say You Will,2003-04-15,bdf8f933-d4b4-4122-a5a9-44768201dd33,0.096,0.508,0.959,3.6e-4,5,0.333,-3.4,0,0.0656,126.487,0.655,31
Fleetwood Mac,1,266213,FALSE,https://api.spotify.com/v1/tracks/0U57U1RaQLD6YT7OiK8QPj,0U57U1RaQLD6YT7OiK8QPj,Destiny Rules,16,track,spotify:track:0U57U1RaQLD6YT7OiK8QPj,FALSE,https://open.spotify.com/track/0U57U1RaQLD6YT7OiK8QPj,Say You Will,2003-04-15,f33dba24-3dd3-41a8-aafc-27621062fe24,0.0352,0.511,0.922,2.02e-5,1,0.0675,-4.068,1,0.0287,150.653,0.836,28
Fleetwood Mac,1,204866,FALSE,https://api.spotify.com/v1/tracks/4obGLN32HA9OGx5TUr1J0K,4obGLN32HA9OGx5TUr1J0K,Say Goodbye,17,track,spotify:track:4obGLN32HA9OGx5TUr1J0K,FALSE,https://open.spotify.com/track/4obGLN32HA9OGx5TUr1J0K,Say You Will,2003-04-15,b04e6685-4e91-4fe3-a620-128232017b4d,0.576,0.505,0.904,0.113,6,0.127,-6.143,1,0.0378,135.381,0.71,33
Fleetwood Mac,1,230506,FALSE,https://api.spotify.com/v1/tracks/5eTfSVawDnkxjCMPYKkJpe,5eTfSVawDnkxjCMPYKkJpe,Goodbye Baby,18,track,spotify:track:5eTfSVawDnkxjCMPYKkJpe,FALSE,https://open.spotify.com/track/5eTfSVawDnkxjCMPYKkJpe,Say You Will,2003-04-15,4321de51-0a41-4b28-9c57-4660275688f7,0.398,0.464,0.296,0.00324,4,0.159,-11.803,1,0.0293,82.178,0.171,26
Fleetwood Mac,1,130893,FALSE,https://api.spotify.com/v1/tracks/34qSFxT8IFcFFxd4DrQpE5,34qSFxT8IFcFFxd4DrQpE5,Tune Up - Live 1969,1,track,spotify:track:34qSFxT8IFcFFxd4DrQpE5,FALSE,https://open.spotify.com/track/34qSFxT8IFcFFxd4DrQpE5,Shrine '69,2000-04-28,11ea7512-18ba-4533-86dd-3ad44fc5a388,0.916,0.395,0.0225,0.129,9,0.234,-30.754,1,0.0357,90.242,0.19,11
Fleetwood Mac,1,268240,FALSE,https://api.spotify.com/v1/tracks/71JjX0Cep5xb38MnHXvhGW,71JjX0Cep5xb38MnHXvhGW,If You Be My Baby - Live 1969,2,track,spotify:track:71JjX0Cep5xb38MnHXvhGW,FALSE,https://open.spotify.com/track/71JjX0Cep5xb38MnHXvhGW,Shrine '69,2000-04-28,9d52774b-52da-406b-a428-d2d19bab8b57,0.794,0.386,0.269,0.00126,0,0.757,-14.413,1,0.0491,172.454,0.503,17
Fleetwood Mac,1,243546,FALSE,https://api.spotify.com/v1/tracks/7wQAWRpviP5pahMePoNSFK,7wQAWRpviP5pahMePoNSFK,Something Inside of Me - Live 1969,3,track,spotify:track:7wQAWRpviP5pahMePoNSFK,FALSE,https://open.spotify.com/track/7wQAWRpviP5pahMePoNSFK,Shrine '69,2000-04-28,f9d1f710-c40b-4b6a-9843-97cede28528e,0.877,0.375,0.372,2.21e-5,4,0.658,-12.244,0,0.0437,148.375,0.376,16
Fleetwood Mac,1,266400,FALSE,https://api.spotify.com/v1/tracks/0sn78f7Gx1vMecPX3wzueQ,0sn78f7Gx1vMecPX3wzueQ,My Sweet Baby - Live 1969,4,track,spotify:track:0sn78f7Gx1vMecPX3wzueQ,FALSE,https://open.spotify.com/track/0sn78f7Gx1vMecPX3wzueQ,Shrine '69,2000-04-28,ade2d957-718c-47e5-83b2-83b0cec1627e,0.775,0.603,0.127,0.0181,1,0.175,-18.194,1,0.0326,113.436,0.483,15
Fleetwood Mac,1,206720,FALSE,https://api.spotify.com/v1/tracks/5fGWQRe6qCu2GoVw7QB61E,5fGWQRe6qCu2GoVw7QB61E,Albatross - Live 1969,5,track,spotify:track:5fGWQRe6qCu2GoVw7QB61E,FALSE,https://open.spotify.com/track/5fGWQRe6qCu2GoVw7QB61E,Shrine '69,2000-04-28,7af8c6b4-b4c7-4952-b006-913195c0ed6c,0.852,0.299,0.0636,0.518,4,0.576,-17.422,1,0.0441,97.915,0.208,23
Fleetwood Mac,1,185826,FALSE,https://api.spotify.com/v1/tracks/1qwEoMShgQZWh8y5p2KHkM,1qwEoMShgQZWh8y5p2KHkM,Before the Beginning - Live 1969,6,track,spotify:track:1qwEoMShgQZWh8y5p2KHkM,FALSE,https://open.spotify.com/track/1qwEoMShgQZWh8y5p2KHkM,Shrine '69,2000-04-28,2438fe3b-2bd3-44ba-8700-810c62bc0baa,0.903,0.374,0.087,0.00159,3,0.111,-18.852,0,0.0473,181.388,0.344,14
Fleetwood Mac,1,333693,FALSE,https://api.spotify.com/v1/tracks/1cs4SFl74b0JVIx6odAIfm,1cs4SFl74b0JVIx6odAIfm,Rollin' Man - Live 1969,7,track,spotify:track:1cs4SFl74b0JVIx6odAIfm,FALSE,https://open.spotify.com/track/1cs4SFl74b0JVIx6odAIfm,Shrine '69,2000-04-28,b7762fdf-d2aa-4c55-be7f-511e701e4d26,0.304,0.426,0.439,0.004,2,0.0943,-10.887,1,0.0551,143.147,0.583,13
Fleetwood Mac,1,329173,FALSE,https://api.spotify.com/v1/tracks/3BsZH7VT9jF1fvArGl9boU,3BsZH7VT9jF1fvArGl9boU,Lemon Squeezer - Live 1969,8,track,spotify:track:3BsZH7VT9jF1fvArGl9boU,FALSE,https://open.spotify.com/track/3BsZH7VT9jF1fvArGl9boU,Shrine '69,2000-04-28,9e5bce89-c5f0-4d51-8f4e-7e222246f0d3,0.783,0.599,0.336,2.56e-4,11,0.597,-10.524,0,0.128,116.918,0.55,14
Fleetwood Mac,1,419040,FALSE,https://api.spotify.com/v1/tracks/5FdgPor9lf0yHEWOCck8Xm,5FdgPor9lf0yHEWOCck8Xm,Need Your Love so Bad - Live 1969,9,track,spotify:track:5FdgPor9lf0yHEWOCck8Xm,FALSE,https://open.spotify.com/track/5FdgPor9lf0yHEWOCck8Xm,Shrine '69,2000-04-28,df9e2ea1-33e3-4d24-8f87-b82a00bb0156,0.627,0.42,0.157,4.18e-6,9,0.494,-13.999,1,0.0332,136.366,0.206,20
Fleetwood Mac,1,217440,FALSE,https://api.spotify.com/v1/tracks/326VLEngotHbWfx3imNKQ3,326VLEngotHbWfx3imNKQ3,Great Balls of Fire - Live 1969,10,track,spotify:track:326VLEngotHbWfx3imNKQ3,FALSE,https://open.spotify.com/track/326VLEngotHbWfx3imNKQ3,Shrine '69,2000-04-28,c2138e72-5b9a-49ac-977c-05dd87f33942,0.812,0.442,0.571,3.22e-4,2,0.358,-12.884,1,0.0414,155.643,0.895,16
Fleetwood Mac,1,310960,FALSE,https://api.spotify.com/v1/tracks/2hwFQrMDzCPUr8vCanCw0E,2hwFQrMDzCPUr8vCanCw0E,"The Chain - Live at Warner Brothers Studios in Burbank, CA 5/23/97",1,track,spotify:track:2hwFQrMDzCPUr8vCanCw0E,FALSE,https://open.spotify.com/track/2hwFQrMDzCPUr8vCanCw0E,The Dance,1997-08-19,e6ff30a8-6209-4d73-9077-bd5e9f4068ff,0.00149,0.44,0.784,2.66e-4,7,0.998,-7.688,1,0.0624,79.015,0.424,41
Fleetwood Mac,1,279066,FALSE,https://api.spotify.com/v1/tracks/6PgcfHSocgnc4pjDgTuJcm,6PgcfHSocgnc4pjDgTuJcm,"Dreams - Live at Warner Brothers Studios in Burbank, CA 5/23/97",2,track,spotify:track:6PgcfHSocgnc4pjDgTuJcm,FALSE,https://open.spotify.com/track/6PgcfHSocgnc4pjDgTuJcm,The Dance,1997-08-19,bc5f71da-a617-4d52-beab-0e6c21d45192,0.249,0.593,0.749,4.77e-4,0,0.431,-7.828,1,0.0551,120.987,0.646,38
Fleetwood Mac,1,208733,FALSE,https://api.spotify.com/v1/tracks/6xTtThCvuvIYHl1ddntJGj,6xTtThCvuvIYHl1ddntJGj,"Everywhere - Live at Warner Brothers Studios in Burbank, CA 5/23/97",3,track,spotify:track:6xTtThCvuvIYHl1ddntJGj,FALSE,https://open.spotify.com/track/6xTtThCvuvIYHl1ddntJGj,The Dance,1997-08-19,29419008-9390-4d31-a888-1b9a13a6e326,0.0988,0.53,0.809,4.95e-5,4,0.826,-7.334,1,0.0365,119.483,0.582,38
Fleetwood Mac,1,408373,FALSE,https://api.spotify.com/v1/tracks/6ogxNURdCpRGmtOYbECyqg,6ogxNURdCpRGmtOYbECyqg,"Rhiannon - Live at Warner Brothers Studios in Burbank, CA 5/23/97",4,track,spotify:track:6ogxNURdCpRGmtOYbECyqg,FALSE,https://open.spotify.com/track/6ogxNURdCpRGmtOYbECyqg,The Dance,1997-08-19,bb31484b-6016-4ba0-bc61-0d6703403d98,0.219,0.528,0.635,3.2e-4,9,0.815,-9.716,0,0.0457,125.951,0.325,38
Fleetwood Mac,1,465333,FALSE,https://api.spotify.com/v1/tracks/1Vb1iR09yHdwLO7Z7YSKcg,1Vb1iR09yHdwLO7Z7YSKcg,"I'm so Afraid - Live at Warner Brothers Studios in Burbank, CA 5/23/97",5,track,spotify:track:1Vb1iR09yHdwLO7Z7YSKcg,FALSE,https://open.spotify.com/track/1Vb1iR09yHdwLO7Z7YSKcg,The Dance,1997-08-19,17b894d3-e4f2-4175-a119-e68751742e48,1.31e-4,0.452,0.752,0.864,5,0.691,-6.449,0,0.0617,113.149,0.507,36
Fleetwood Mac,1,240706,FALSE,https://api.spotify.com/v1/tracks/2TeczJua7d0fQenCUUeyMI,2TeczJua7d0fQenCUUeyMI,"Temporary One - Live at Warner Brothers Studios in Burbank, CA 5/23/97",6,track,spotify:track:2TeczJua7d0fQenCUUeyMI,FALSE,https://open.spotify.com/track/2TeczJua7d0fQenCUUeyMI,The Dance,1997-08-19,018aaf24-de21-4950-90db-65ac5960a7e6,0.0684,0.455,0.886,9.67e-6,2,0.282,-7.663,1,0.138,80.767,0.792,35
Fleetwood Mac,1,207000,FALSE,https://api.spotify.com/v1/tracks/54mBdT4j2WElTLunVCGMSU,54mBdT4j2WElTLunVCGMSU,"Bleed to Love Her - Live at Warner Brothers Studios in Burbank, CA 5/23/97",7,track,spotify:track:54mBdT4j2WElTLunVCGMSU,FALSE,https://open.spotify.com/track/54mBdT4j2WElTLunVCGMSU,The Dance,1997-08-19,077a5e3b-4b68-4eb9-a26f-fc0a50c77f37,0.0453,0.393,0.852,0.378,8,0.691,-7.782,1,0.0321,84.539,0.8,36
Fleetwood Mac,1,186160,FALSE,https://api.spotify.com/v1/tracks/4XYQtNf5BxGeAiwR0YU2Gn,4XYQtNf5BxGeAiwR0YU2Gn,"Big Love - Live at Warner Brothers Studios in Burbank, CA 5/23/97",8,track,spotify:track:4XYQtNf5BxGeAiwR0YU2Gn,FALSE,https://open.spotify.com/track/4XYQtNf5BxGeAiwR0YU2Gn,The Dance,1997-08-19,2183250c-d444-4915-84a5-3c18ebfacfb5,0.876,0.469,0.621,0.0246,1,0.712,-9.828,0,0.0313,138.931,0.683,42
Fleetwood Mac,1,268200,FALSE,https://api.spotify.com/v1/tracks/06h9kk12VjJ2bqcBc6IScR,06h9kk12VjJ2bqcBc6IScR,"Landslide - Live at Warner Brothers Studios in Burbank, CA 5/23/97",9,track,spotify:track:06h9kk12VjJ2bqcBc6IScR,FALSE,https://open.spotify.com/track/06h9kk12VjJ2bqcBc6IScR,The Dance,1997-08-19,29c4e003-569a-4d79-ac83-8f5edec92e63,0.834,0.399,0.426,2.41e-4,10,0.686,-10.262,1,0.0446,145.179,0.433,44
Fleetwood Mac,1,299866,FALSE,https://api.spotify.com/v1/tracks/1WLBuLK0LQSdG1MPLhljjg,1WLBuLK0LQSdG1MPLhljjg,"Say You Love Me - Live at Warner Brothers Studios in Burbank, CA 5/23/97",10,track,spotify:track:1WLBuLK0LQSdG1MPLhljjg,FALSE,https://open.spotify.com/track/1WLBuLK0LQSdG1MPLhljjg,The Dance,1997-08-19,67850130-1b5e-49b8-82fb-b27ee63c553a,0.156,0.589,0.816,4.94e-6,9,0.643,-8.442,1,0.142,140.787,0.739,34
Fleetwood Mac,1,213066,FALSE,https://api.spotify.com/v1/tracks/1FhGBjKSjyuYwemsJlbwmP,1FhGBjKSjyuYwemsJlbwmP,"My Little Demon - Live at Warner Brothers Studios in Burbank, CA 5/23/97",11,track,spotify:track:1FhGBjKSjyuYwemsJlbwmP,FALSE,https://open.spotify.com/track/1FhGBjKSjyuYwemsJlbwmP,The Dance,1997-08-19,045e2151-8fc1-40ee-86bf-afd6e188ad5d,0.00676,0.325,0.911,0.00938,5,0.167,-7.152,1,0.123,168.282,0.84,32
Fleetwood Mac,1,341733,FALSE,https://api.spotify.com/v1/tracks/1QEzs30PUAJJPbHL1e4NYH,1QEzs30PUAJJPbHL1e4NYH,"Silver Springs - Live at Warner Brothers Studios in Burbank, CA 5/23/97",12,track,spotify:track:1QEzs30PUAJJPbHL1e4NYH,FALSE,https://open.spotify.com/track/1QEzs30PUAJJPbHL1e4NYH,The Dance,1997-08-19,2f69d808-52ba-42d3-8e36-8077aa4a5e92,0.269,0.35,0.508,2.37e-6,0,0.671,-7.584,1,0.025,81.719,0.286,66
Fleetwood Mac,1,229840,FALSE,https://api.spotify.com/v1/tracks/7eSdKM2qWKVJArCvwxeqTx,7eSdKM2qWKVJArCvwxeqTx,"You Make Loving Fun - Live at Warner Brothers Studios in Burbank, CA 5/23/97",13,track,spotify:track:7eSdKM2qWKVJArCvwxeqTx,FALSE,https://open.spotify.com/track/7eSdKM2qWKVJArCvwxeqTx,The Dance,1997-08-19,7f093741-88a3-4344-bd7f-b203b7aee3a1,0.0399,0.571,0.801,0.0183,7,0.695,-7.227,0,0.0342,128.941,0.802,35
Fleetwood Mac,1,198986,FALSE,https://api.spotify.com/v1/tracks/3KKl1mLAJyZlt5TMoH17dL,3KKl1mLAJyZlt5TMoH17dL,"Sweet Girl - Live at Warner Brothers Studios in Burbank, CA 5/23/97",14,track,spotify:track:3KKl1mLAJyZlt5TMoH17dL,FALSE,https://open.spotify.com/track/3KKl1mLAJyZlt5TMoH17dL,The Dance,1997-08-19,745ee0aa-1962-4772-b99b-045614c57bb9,0.167,0.513,0.67,9.71e-6,9,0.961,-6.944,1,0.0286,94.382,0.586,33
Fleetwood Mac,1,300466,FALSE,https://api.spotify.com/v1/tracks/3zo3hPlqMWO9NezEMl3Kjh,3zo3hPlqMWO9NezEMl3Kjh,"Go Your Own Way - Live at Warner Brothers Studios in Burbank, CA 5/23/97",15,track,spotify:track:3zo3hPlqMWO9NezEMl3Kjh,FALSE,https://open.spotify.com/track/3zo3hPlqMWO9NezEMl3Kjh,The Dance,1997-08-19,18e979e7-12ed-485e-aa45-7d5c4cf4bf17,3.78e-4,0.5,0.891,0.0375,5,0.72,-6.113,1,0.0437,131.546,0.887,38
Fleetwood Mac,1,262426,FALSE,https://api.spotify.com/v1/tracks/0mtUfOLDK1bYKMFS8tJcJs,0mtUfOLDK1bYKMFS8tJcJs,"Tusk - Live at Warner Brothers Studios in Burbank, CA 5/23/97",16,track,spotify:track:0mtUfOLDK1bYKMFS8tJcJs,FALSE,https://open.spotify.com/track/0mtUfOLDK1bYKMFS8tJcJs,The Dance,1997-08-19,3ec8d59a-0a3a-4643-809d-90759fed78de,0.0287,0.621,0.791,0.692,7,0.676,-7.686,1,0.0491,103.293,0.59,37
Fleetwood Mac,1,331466,FALSE,https://api.spotify.com/v1/tracks/6513hbxFDRgcFqBZ6HIs5p,6513hbxFDRgcFqBZ6HIs5p,"Don't Stop - Live at Warner Brothers Studios in Burbank, CA 5/23/97",17,track,spotify:track:6513hbxFDRgcFqBZ6HIs5p,FALSE,https://open.spotify.com/track/6513hbxFDRgcFqBZ6HIs5p,The Dance,1997-08-19,54d7139b-9b79-4c06-94e6-cd6d634575ba,0.00443,0.418,0.966,0.11,9,0.751,-5.075,1,0.115,123.03,0.601,34
